epoch,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MAX
377,308.4736842,308.4736842,308.4736842,502.0526316,502.0526316,502.0526316,323.9473684,323.9473684,323.9473684,35.36842105,35.36842105,35.36842105,256.8947368,256.8947368,256.8947368,383.4736842,383.4736842,383.4736842
378,332.5789474,332.5789474,332.5789474,476.5263158,476.5263158,476.5263158,373.1052632,373.1052632,373.1052632,60.52631579,60.52631579,60.52631579,215.3684211,215.3684211,215.3684211,42.63157895,42.63157895,42.63157895
379,483.6315789,483.6315789,483.6315789,389.6842105,389.6842105,389.6842105,394.6315789,394.6315789,394.6315789,49.21052632,49.21052632,49.21052632,231.0526316,231.0526316,231.0526316,240.0526316,240.0526316,240.0526316
380,352.8421053,352.8421053,352.8421053,453.9473684,453.9473684,453.9473684,367.4210526,367.4210526,367.4210526,63.63157895,63.63157895,63.63157895,356.5263158,356.5263158,356.5263158,271.3157895,271.3157895,271.3157895
381,314.9473684,314.9473684,314.9473684,332.6842105,332.6842105,332.6842105,341.4736842,341.4736842,341.4736842,73.63157895,73.63157895,73.63157895,276.4736842,276.4736842,276.4736842,362.3157895,362.3157895,362.3157895
382,299.5263158,299.5263158,299.5263158,382.3157895,382.3157895,382.3157895,461.4210526,461.4210526,461.4210526,60.47368421,60.47368421,60.47368421,338.3684211,338.3684211,338.3684211,189.8421053,189.8421053,189.8421053
383,386.6842105,386.6842105,386.6842105,376.8947368,376.8947368,376.8947368,365.4736842,365.4736842,365.4736842,61.26315789,61.26315789,61.26315789,225.9473684,225.9473684,225.9473684,249.6315789,249.6315789,249.6315789
384,517.6842105,517.6842105,517.6842105,421.5789474,421.5789474,421.5789474,315.6315789,315.6315789,315.6315789,54.68421053,54.68421053,54.68421053,285.3157895,285.3157895,285.3157895,130.6842105,130.6842105,130.6842105
385,348.7368421,348.7368421,348.7368421,369.6315789,369.6315789,369.6315789,244.2631579,244.2631579,244.2631579,80.15789474,80.15789474,80.15789474,315.4736842,315.4736842,315.4736842,244.5263158,244.5263158,244.5263158
386,355.1052632,355.1052632,355.1052632,403.9473684,403.9473684,403.9473684,390.6315789,390.6315789,390.6315789,98.68421053,98.68421053,98.68421053,237.5789474,237.5789474,237.5789474,185,185,185
387,396.1052632,396.1052632,396.1052632,423,423,423,363.8947368,363.8947368,363.8947368,84.26315789,84.26315789,84.26315789,290.2105263,290.2105263,290.2105263,79.68421053,79.68421053,79.68421053
388,332.0526316,332.0526316,332.0526316,394.0526316,394.0526316,394.0526316,421,421,421,87.10526316,87.10526316,87.10526316,275.9473684,275.9473684,275.9473684,102.1052632,102.1052632,102.1052632
389,427.8947368,427.8947368,427.8947368,285.5263158,285.5263158,285.5263158,333.2105263,333.2105263,333.2105263,83.52631579,83.52631579,83.52631579,311.4210526,311.4210526,311.4210526,-28.47368421,-28.47368421,-28.47368421
390,340.5789474,340.5789474,340.5789474,332.4210526,332.4210526,332.4210526,328.2105263,328.2105263,328.2105263,121.9473684,121.9473684,121.9473684,280.7894737,280.7894737,280.7894737,75.15789474,75.15789474,75.15789474
391,455.3157895,455.3157895,455.3157895,313.3684211,313.3684211,313.3684211,275.8421053,275.8421053,275.8421053,142,142,142,247.1052632,247.1052632,247.1052632,87.73684211,87.73684211,87.73684211
392,311.7368421,311.7368421,311.7368421,368.6842105,368.6842105,368.6842105,341.2105263,341.2105263,341.2105263,184.5789474,184.5789474,184.5789474,185.3684211,185.3684211,185.3684211,160,160,160
393,435.1578947,435.1578947,435.1578947,233.2105263,233.2105263,233.2105263,267.5789474,267.5789474,267.5789474,153.3684211,153.3684211,153.3684211,240.5263158,240.5263158,240.5263158,104.6842105,104.6842105,104.6842105
394,379.2631579,379.2631579,379.2631579,346.1578947,346.1578947,346.1578947,335.4210526,335.4210526,335.4210526,144.7368421,144.7368421,144.7368421,267.3684211,267.3684211,267.3684211,130.5789474,130.5789474,130.5789474
395,372.3157895,372.3157895,372.3157895,358.3157895,358.3157895,358.3157895,332.3157895,332.3157895,332.3157895,93.21052632,93.21052632,93.21052632,221.7368421,221.7368421,221.7368421,56.26315789,56.26315789,56.26315789
396,447.2631579,447.2631579,447.2631579,314.7894737,314.7894737,314.7894737,373.1052632,373.1052632,373.1052632,113.3157895,113.3157895,113.3157895,292.2105263,292.2105263,292.2105263,73.36842105,73.36842105,73.36842105
397,279.1578947,279.1578947,279.1578947,259.6842105,259.6842105,259.6842105,362.8421053,362.8421053,362.8421053,126.7894737,126.7894737,126.7894737,277.3684211,277.3684211,277.3684211,90.05263158,90.05263158,90.05263158
398,377.4210526,377.4210526,377.4210526,254.7894737,254.7894737,254.7894737,384.1052632,384.1052632,384.1052632,146.8947368,146.8947368,146.8947368,280.7368421,280.7368421,280.7368421,267.1578947,267.1578947,267.1578947
399,368.8421053,368.8421053,368.8421053,256.3157895,256.3157895,256.3157895,320.2105263,320.2105263,320.2105263,176.2105263,176.2105263,176.2105263,318.0526316,318.0526316,318.0526316,326.8421053,326.8421053,326.8421053
400,409.3684211,409.3684211,409.3684211,345.7368421,345.7368421,345.7368421,314.4210526,314.4210526,314.4210526,114.8947368,114.8947368,114.8947368,226.2631579,226.2631579,226.2631579,266.7368421,266.7368421,266.7368421
401,354.2105263,354.2105263,354.2105263,260.9473684,260.9473684,260.9473684,365.2631579,365.2631579,365.2631579,138.4736842,138.4736842,138.4736842,301.8947368,301.8947368,301.8947368,247.6315789,247.6315789,247.6315789
402,359.3684211,359.3684211,359.3684211,396.7894737,396.7894737,396.7894737,406.4210526,406.4210526,406.4210526,126.1578947,126.1578947,126.1578947,288.8421053,288.8421053,288.8421053,423.7894737,423.7894737,423.7894737
403,335.7894737,335.7894737,335.7894737,359.6315789,359.6315789,359.6315789,344.7368421,344.7368421,344.7368421,163.8421053,163.8421053,163.8421053,264.5263158,264.5263158,264.5263158,485.1052632,485.1052632,485.1052632
404,361.2631579,361.2631579,361.2631579,287.7894737,287.7894737,287.7894737,399.0526316,399.0526316,399.0526316,166,166,166,234.8421053,234.8421053,234.8421053,335.3157895,335.3157895,335.3157895
405,385.9473684,385.9473684,385.9473684,410.9473684,410.9473684,410.9473684,251.1052632,251.1052632,251.1052632,88.63157895,88.63157895,88.63157895,226.3684211,226.3684211,226.3684211,424.3684211,424.3684211,424.3684211
406,337.3684211,337.3684211,337.3684211,293.5263158,293.5263158,293.5263158,351.6842105,351.6842105,351.6842105,148.3157895,148.3157895,148.3157895,267.5263158,267.5263158,267.5263158,385,385,385
407,267.9473684,267.9473684,267.9473684,306.7894737,306.7894737,306.7894737,379.3157895,379.3157895,379.3157895,142.2631579,142.2631579,142.2631579,254.1052632,254.1052632,254.1052632,260.3684211,260.3684211,260.3684211
408,336.6842105,336.6842105,336.6842105,283.8421053,283.8421053,283.8421053,321.8421053,321.8421053,321.8421053,172.1578947,172.1578947,172.1578947,236.1578947,236.1578947,236.1578947,622.0526316,622.0526316,622.0526316
409,435.4736842,435.4736842,435.4736842,321.5263158,321.5263158,321.5263158,372.5789474,372.5789474,372.5789474,162.8947368,162.8947368,162.8947368,270.3684211,270.3684211,270.3684211,563.5789474,563.5789474,563.5789474
410,245.7368421,245.7368421,245.7368421,311.7368421,311.7368421,311.7368421,413.8947368,413.8947368,413.8947368,162.3684211,162.3684211,162.3684211,278.2105263,278.2105263,278.2105263,500.5789474,500.5789474,500.5789474
411,327.6842105,327.6842105,327.6842105,242.3157895,242.3157895,242.3157895,337.3157895,337.3157895,337.3157895,102.8421053,102.8421053,102.8421053,221.7368421,221.7368421,221.7368421,429.6315789,429.6315789,429.6315789
412,337.0526316,337.0526316,337.0526316,311.0526316,311.0526316,311.0526316,421.4210526,421.4210526,421.4210526,123.2631579,123.2631579,123.2631579,231.3157895,231.3157895,231.3157895,567.2105263,567.2105263,567.2105263
413,257.5789474,257.5789474,257.5789474,338.2105263,338.2105263,338.2105263,429.1052632,429.1052632,429.1052632,182.6842105,182.6842105,182.6842105,227.6842105,227.6842105,227.6842105,655.7894737,655.7894737,655.7894737
414,287.2631579,287.2631579,287.2631579,328.8947368,328.8947368,328.8947368,374.1052632,374.1052632,374.1052632,140.3157895,140.3157895,140.3157895,187.6315789,187.6315789,187.6315789,446.2105263,446.2105263,446.2105263
415,330.4210526,330.4210526,330.4210526,345.5789474,345.5789474,345.5789474,350.5263158,350.5263158,350.5263158,185.8421053,185.8421053,185.8421053,257.6315789,257.6315789,257.6315789,243.4210526,243.4210526,243.4210526
416,231.7368421,231.7368421,231.7368421,342.7894737,342.7894737,342.7894737,340.8947368,340.8947368,340.8947368,108.6842105,108.6842105,108.6842105,250.0526316,250.0526316,250.0526316,445.4210526,445.4210526,445.4210526
417,337.8947368,337.8947368,337.8947368,249,249,249,483.5789474,483.5789474,483.5789474,166.3684211,166.3684211,166.3684211,333.1578947,333.1578947,333.1578947,441.4736842,441.4736842,441.4736842
418,262.1052632,262.1052632,262.1052632,346.6315789,346.6315789,346.6315789,374.4736842,374.4736842,374.4736842,175.8421053,175.8421053,175.8421053,304.5263158,304.5263158,304.5263158,249.4736842,249.4736842,249.4736842
419,304.1578947,304.1578947,304.1578947,377.5263158,377.5263158,377.5263158,425.3684211,425.3684211,425.3684211,150.7368421,150.7368421,150.7368421,254.3157895,254.3157895,254.3157895,502.4210526,502.4210526,502.4210526
420,295.4736842,295.4736842,295.4736842,346.9473684,346.9473684,346.9473684,433.7894737,433.7894737,433.7894737,194.7368421,194.7368421,194.7368421,298.6315789,298.6315789,298.6315789,446.4210526,446.4210526,446.4210526
421,332.1052632,332.1052632,332.1052632,372.2105263,372.2105263,372.2105263,378.4736842,378.4736842,378.4736842,150.3684211,150.3684211,150.3684211,257.8947368,257.8947368,257.8947368,390,390,390
422,258.9473684,258.9473684,258.9473684,393.7894737,393.7894737,393.7894737,424.1052632,424.1052632,424.1052632,90.36842105,90.36842105,90.36842105,279,279,279,484.5789474,484.5789474,484.5789474
423,334.9473684,334.9473684,334.9473684,388.5789474,388.5789474,388.5789474,501.5789474,501.5789474,501.5789474,169.8421053,169.8421053,169.8421053,279.9473684,279.9473684,279.9473684,391.0526316,391.0526316,391.0526316
424,344.3157895,344.3157895,344.3157895,386.2631579,386.2631579,386.2631579,416.8421053,416.8421053,416.8421053,212.5263158,212.5263158,212.5263158,369.1052632,369.1052632,369.1052632,651.6315789,651.6315789,651.6315789
425,327.3684211,327.3684211,327.3684211,406.3157895,406.3157895,406.3157895,449.3157895,449.3157895,449.3157895,60.15789474,60.15789474,60.15789474,300.2105263,300.2105263,300.2105263,410.3157895,410.3157895,410.3157895
426,279.5789474,279.5789474,279.5789474,370.3157895,370.3157895,370.3157895,380.1052632,380.1052632,380.1052632,235.5263158,235.5263158,235.5263158,289.6315789,289.6315789,289.6315789,554.2631579,554.2631579,554.2631579
427,325.1052632,325.1052632,325.1052632,385.9473684,385.9473684,385.9473684,408.5263158,408.5263158,408.5263158,253.4210526,253.4210526,253.4210526,336.6842105,336.6842105,336.6842105,518.3157895,518.3157895,518.3157895
428,392.6315789,392.6315789,392.6315789,567.2631579,567.2631579,567.2631579,464.3684211,464.3684211,464.3684211,83.05263158,83.05263158,83.05263158,369.2631579,369.2631579,369.2631579,570.9473684,570.9473684,570.9473684
429,322.6842105,322.6842105,322.6842105,398.3157895,398.3157895,398.3157895,514.2631579,514.2631579,514.2631579,176,176,176,383.7894737,383.7894737,383.7894737,687,687,687
430,205.7894737,205.7894737,205.7894737,550.4736842,550.4736842,550.4736842,504.4736842,504.4736842,504.4736842,204.8421053,204.8421053,204.8421053,374.7368421,374.7368421,374.7368421,436.6842105,436.6842105,436.6842105
431,344.2105263,344.2105263,344.2105263,407.1578947,407.1578947,407.1578947,377.5263158,377.5263158,377.5263158,132.3684211,132.3684211,132.3684211,350.5263158,350.5263158,350.5263158,581.1052632,581.1052632,581.1052632
432,331.2631579,331.2631579,331.2631579,338.9473684,338.9473684,338.9473684,494.6315789,494.6315789,494.6315789,243.8947368,243.8947368,243.8947368,306.0526316,306.0526316,306.0526316,559.4210526,559.4210526,559.4210526
433,239.3157895,239.3157895,239.3157895,365.1052632,365.1052632,365.1052632,500.4736842,500.4736842,500.4736842,165.1578947,165.1578947,165.1578947,280.9473684,280.9473684,280.9473684,601.2631579,601.2631579,601.2631579
434,337.3157895,337.3157895,337.3157895,388.5263158,388.5263158,388.5263158,451.6842105,451.6842105,451.6842105,108.7368421,108.7368421,108.7368421,313.2631579,313.2631579,313.2631579,618.5789474,618.5789474,618.5789474
435,306.7368421,306.7368421,306.7368421,308.6315789,308.6315789,308.6315789,396.4210526,396.4210526,396.4210526,156.2105263,156.2105263,156.2105263,251.6315789,251.6315789,251.6315789,739.1052632,739.1052632,739.1052632
436,235.6842105,235.6842105,235.6842105,346.8421053,346.8421053,346.8421053,432.3684211,432.3684211,432.3684211,153.1578947,153.1578947,153.1578947,261.1052632,261.1052632,261.1052632,533.1578947,533.1578947,533.1578947
437,340.1578947,340.1578947,340.1578947,294,294,294,442.9473684,442.9473684,442.9473684,212.6315789,212.6315789,212.6315789,270.9473684,270.9473684,270.9473684,365.6842105,365.6842105,365.6842105
438,325.6842105,325.6842105,325.6842105,472.7368421,472.7368421,472.7368421,442.2105263,442.2105263,442.2105263,126.2631579,126.2631579,126.2631579,284.7368421,284.7368421,284.7368421,375.9473684,375.9473684,375.9473684
439,339.0526316,339.0526316,339.0526316,312.5263158,312.5263158,312.5263158,442.1578947,442.1578947,442.1578947,164.7894737,164.7894737,164.7894737,254.1052632,254.1052632,254.1052632,663.5789474,663.5789474,663.5789474
440,332.4736842,332.4736842,332.4736842,378.4736842,378.4736842,378.4736842,384.4210526,384.4210526,384.4210526,198.4210526,198.4210526,198.4210526,274.5789474,274.5789474,274.5789474,414.4736842,414.4736842,414.4736842
441,291.4210526,291.4210526,291.4210526,423.1052632,423.1052632,423.1052632,430.6315789,430.6315789,430.6315789,156.5263158,156.5263158,156.5263158,240.8947368,240.8947368,240.8947368,616.1578947,616.1578947,616.1578947
442,366.9473684,366.9473684,366.9473684,315.1052632,315.1052632,315.1052632,388.3157895,388.3157895,388.3157895,119.4736842,119.4736842,119.4736842,254.4210526,254.4210526,254.4210526,361.7368421,361.7368421,361.7368421
443,346.3157895,346.3157895,346.3157895,413.3684211,413.3684211,413.3684211,321.6315789,321.6315789,321.6315789,177.7368421,177.7368421,177.7368421,292.2105263,292.2105263,292.2105263,435.4736842,435.4736842,435.4736842
444,394.6315789,394.6315789,394.6315789,365.4736842,365.4736842,365.4736842,336.2631579,336.2631579,336.2631579,209.7894737,209.7894737,209.7894737,220.4736842,220.4736842,220.4736842,509.3684211,509.3684211,509.3684211
445,315,315,315,401.6315789,401.6315789,401.6315789,380.0526316,380.0526316,380.0526316,184.3157895,184.3157895,184.3157895,263,263,263,628.8947368,628.8947368,628.8947368
446,364.3157895,364.3157895,364.3157895,423.0526316,423.0526316,423.0526316,428.8421053,428.8421053,428.8421053,200,200,200,318.4210526,318.4210526,318.4210526,498.6315789,498.6315789,498.6315789
447,354.8421053,354.8421053,354.8421053,441.2105263,441.2105263,441.2105263,293.0526316,293.0526316,293.0526316,209.4736842,209.4736842,209.4736842,317.3684211,317.3684211,317.3684211,311.1578947,311.1578947,311.1578947
448,414.4210526,414.4210526,414.4210526,321.1052632,321.1052632,321.1052632,448,448,448,201.9473684,201.9473684,201.9473684,320.6315789,320.6315789,320.6315789,339.3684211,339.3684211,339.3684211
449,392.1052632,392.1052632,392.1052632,379.7368421,379.7368421,379.7368421,423.1578947,423.1578947,423.1578947,154.3157895,154.3157895,154.3157895,315.7894737,315.7894737,315.7894737,464.4210526,464.4210526,464.4210526
450,392.7368421,392.7368421,392.7368421,395.1052632,395.1052632,395.1052632,434.0526316,434.0526316,434.0526316,171.2105263,171.2105263,171.2105263,334.5263158,334.5263158,334.5263158,624.4210526,624.4210526,624.4210526
451,397.4210526,397.4210526,397.4210526,379.0526316,379.0526316,379.0526316,416.2105263,416.2105263,416.2105263,162.0526316,162.0526316,162.0526316,302.3684211,302.3684211,302.3684211,651.1052632,651.1052632,651.1052632
452,304.0526316,304.0526316,304.0526316,375.4210526,375.4210526,375.4210526,360.8421053,360.8421053,360.8421053,171,171,171,294.2105263,294.2105263,294.2105263,427.4736842,427.4736842,427.4736842
453,267.8947368,267.8947368,267.8947368,449.7894737,449.7894737,449.7894737,347.6842105,347.6842105,347.6842105,229.1052632,229.1052632,229.1052632,404.1578947,404.1578947,404.1578947,498.5789474,498.5789474,498.5789474
454,305.4210526,305.4210526,305.4210526,465.7368421,465.7368421,465.7368421,391.5263158,391.5263158,391.5263158,173.3157895,173.3157895,173.3157895,358.1578947,358.1578947,358.1578947,568.0526316,568.0526316,568.0526316
455,257.2105263,257.2105263,257.2105263,416.7894737,416.7894737,416.7894737,403.4210526,403.4210526,403.4210526,175.9473684,175.9473684,175.9473684,290.4210526,290.4210526,290.4210526,592.4210526,592.4210526,592.4210526
456,428.5789474,428.5789474,428.5789474,427.7368421,427.7368421,427.7368421,336.5263158,336.5263158,336.5263158,170.5789474,170.5789474,170.5789474,360.5789474,360.5789474,360.5789474,533.4736842,533.4736842,533.4736842
457,332.0526316,332.0526316,332.0526316,420.2631579,420.2631579,420.2631579,423.5263158,423.5263158,423.5263158,199.6842105,199.6842105,199.6842105,421.2105263,421.2105263,421.2105263,460.2105263,460.2105263,460.2105263
458,313.7368421,313.7368421,313.7368421,367.6315789,367.6315789,367.6315789,384.6315789,384.6315789,384.6315789,230.0526316,230.0526316,230.0526316,336.8947368,336.8947368,336.8947368,468.6842105,468.6842105,468.6842105
459,385.1578947,385.1578947,385.1578947,317.5263158,317.5263158,317.5263158,430.8421053,430.8421053,430.8421053,264.1578947,264.1578947,264.1578947,332,332,332,589.8947368,589.8947368,589.8947368
460,276.4210526,276.4210526,276.4210526,338.3684211,338.3684211,338.3684211,389.4210526,389.4210526,389.4210526,147.3684211,147.3684211,147.3684211,287.1052632,287.1052632,287.1052632,559.1052632,559.1052632,559.1052632
461,386.0526316,386.0526316,386.0526316,366,366,366,445.8421053,445.8421053,445.8421053,130.8421053,130.8421053,130.8421053,349.6842105,349.6842105,349.6842105,539.7368421,539.7368421,539.7368421
462,285.2631579,285.2631579,285.2631579,378.5789474,378.5789474,378.5789474,409.1578947,409.1578947,409.1578947,193.8947368,193.8947368,193.8947368,331.3684211,331.3684211,331.3684211,512.5789474,512.5789474,512.5789474
463,152.6842105,152.6842105,152.6842105,279.2105263,279.2105263,279.2105263,427.1578947,427.1578947,427.1578947,168.4736842,168.4736842,168.4736842,350.7368421,350.7368421,350.7368421,621.0526316,621.0526316,621.0526316
