epoch,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MAX
597,165.2105263,165.2105263,165.2105263,88.63157895,88.63157895,88.63157895,297.1578947,297.1578947,297.1578947,161.1578947,161.1578947,161.1578947,199.7368421,199.7368421,199.7368421,168.4210526,168.4210526,168.4210526
598,153.4210526,153.4210526,153.4210526,75.47368421,75.47368421,75.47368421,433.7368421,433.7368421,433.7368421,167.2631579,167.2631579,167.2631579,221,221,221,196.9473684,196.9473684,196.9473684
599,198.7368421,198.7368421,198.7368421,130.6315789,130.6315789,130.6315789,372.3157895,372.3157895,372.3157895,162.8947368,162.8947368,162.8947368,215.0526316,215.0526316,215.0526316,183.6842105,183.6842105,183.6842105
600,137.2631579,137.2631579,137.2631579,98.36842105,98.36842105,98.36842105,315.5263158,315.5263158,315.5263158,142.5263158,142.5263158,142.5263158,194.6315789,194.6315789,194.6315789,160.3684211,160.3684211,160.3684211
601,131.9473684,131.9473684,131.9473684,106.9473684,106.9473684,106.9473684,407.7368421,407.7368421,407.7368421,114.6842105,114.6842105,114.6842105,225.2631579,225.2631579,225.2631579,147.9473684,147.9473684,147.9473684
602,165.7368421,165.7368421,165.7368421,154.5263158,154.5263158,154.5263158,377.8947368,377.8947368,377.8947368,192.5263158,192.5263158,192.5263158,177.7368421,177.7368421,177.7368421,199.3684211,199.3684211,199.3684211
603,206.4736842,206.4736842,206.4736842,76.26315789,76.26315789,76.26315789,398.9473684,398.9473684,398.9473684,167.2631579,167.2631579,167.2631579,254.1052632,254.1052632,254.1052632,164.7368421,164.7368421,164.7368421
604,136.6315789,136.6315789,136.6315789,101.4736842,101.4736842,101.4736842,345.9473684,345.9473684,345.9473684,98.26315789,98.26315789,98.26315789,142.2631579,142.2631579,142.2631579,163.3157895,163.3157895,163.3157895
605,223.5789474,223.5789474,223.5789474,108.8947368,108.8947368,108.8947368,375.6842105,375.6842105,375.6842105,147.7894737,147.7894737,147.7894737,147.0526316,147.0526316,147.0526316,174.7368421,174.7368421,174.7368421
606,147.1052632,147.1052632,147.1052632,87.63157895,87.63157895,87.63157895,406.1578947,406.1578947,406.1578947,135.3684211,135.3684211,135.3684211,148.1578947,148.1578947,148.1578947,202.2105263,202.2105263,202.2105263
607,85.84210526,85.84210526,85.84210526,117,117,117,397.5263158,397.5263158,397.5263158,151.8947368,151.8947368,151.8947368,122.4736842,122.4736842,122.4736842,187,187,187
608,196.5789474,196.5789474,196.5789474,79.36842105,79.36842105,79.36842105,488.1052632,488.1052632,488.1052632,154.5263158,154.5263158,154.5263158,146.1052632,146.1052632,146.1052632,179.6315789,179.6315789,179.6315789
609,140.6842105,140.6842105,140.6842105,66.26315789,66.26315789,66.26315789,336.3684211,336.3684211,336.3684211,107.4210526,107.4210526,107.4210526,167.0526316,167.0526316,167.0526316,195.8421053,195.8421053,195.8421053
610,139.4210526,139.4210526,139.4210526,129.2631579,129.2631579,129.2631579,433,433,433,166.6842105,166.6842105,166.6842105,96.26315789,96.26315789,96.26315789,223.0526316,223.0526316,223.0526316
611,163.2631579,163.2631579,163.2631579,95.05263158,95.05263158,95.05263158,434.8947368,434.8947368,434.8947368,169.5263158,169.5263158,169.5263158,115.1052632,115.1052632,115.1052632,186.9473684,186.9473684,186.9473684
612,124.4736842,124.4736842,124.4736842,71.84210526,71.84210526,71.84210526,375.3684211,375.3684211,375.3684211,164.6315789,164.6315789,164.6315789,161.3157895,161.3157895,161.3157895,237.8947368,237.8947368,237.8947368
613,195.4736842,195.4736842,195.4736842,81,81,81,403.6842105,403.6842105,403.6842105,165.6842105,165.6842105,165.6842105,90.36842105,90.36842105,90.36842105,195.6315789,195.6315789,195.6315789
614,119.1052632,119.1052632,119.1052632,97.94736842,97.94736842,97.94736842,363.3684211,363.3684211,363.3684211,199.8947368,199.8947368,199.8947368,132.5789474,132.5789474,132.5789474,234.3157895,234.3157895,234.3157895
615,182.9473684,182.9473684,182.9473684,78.63157895,78.63157895,78.63157895,279.8947368,279.8947368,279.8947368,142.4736842,142.4736842,142.4736842,129.0526316,129.0526316,129.0526316,201.4210526,201.4210526,201.4210526
616,202.8947368,202.8947368,202.8947368,151.2631579,151.2631579,151.2631579,368.6315789,368.6315789,368.6315789,115.4210526,115.4210526,115.4210526,139.7368421,139.7368421,139.7368421,194.5263158,194.5263158,194.5263158
617,150.2631579,150.2631579,150.2631579,113.9473684,113.9473684,113.9473684,282,282,282,183.2105263,183.2105263,183.2105263,139.7894737,139.7894737,139.7894737,204.4210526,204.4210526,204.4210526
618,174.1052632,174.1052632,174.1052632,99.15789474,99.15789474,99.15789474,266.2105263,266.2105263,266.2105263,185.1578947,185.1578947,185.1578947,134.7368421,134.7368421,134.7368421,161.7894737,161.7894737,161.7894737
619,186.0526316,186.0526316,186.0526316,89.94736842,89.94736842,89.94736842,288.4736842,288.4736842,288.4736842,133.4736842,133.4736842,133.4736842,197.4736842,197.4736842,197.4736842,177.6315789,177.6315789,177.6315789
620,140.6315789,140.6315789,140.6315789,75.78947368,75.78947368,75.78947368,288.3157895,288.3157895,288.3157895,193.8947368,193.8947368,193.8947368,131.1052632,131.1052632,131.1052632,220.4736842,220.4736842,220.4736842
621,124.6315789,124.6315789,124.6315789,68.63157895,68.63157895,68.63157895,296,296,296,228.4736842,228.4736842,228.4736842,115.7894737,115.7894737,115.7894737,200.6842105,200.6842105,200.6842105
622,161.2631579,161.2631579,161.2631579,106.2105263,106.2105263,106.2105263,271.0526316,271.0526316,271.0526316,138.8947368,138.8947368,138.8947368,170.5263158,170.5263158,170.5263158,232.9473684,232.9473684,232.9473684
623,145.2631579,145.2631579,145.2631579,105.1052632,105.1052632,105.1052632,301.5789474,301.5789474,301.5789474,192,192,192,192.6315789,192.6315789,192.6315789,227.7368421,227.7368421,227.7368421
624,132.1052632,132.1052632,132.1052632,85.47368421,85.47368421,85.47368421,327.1052632,327.1052632,327.1052632,217.6315789,217.6315789,217.6315789,173.0526316,173.0526316,173.0526316,182.6315789,182.6315789,182.6315789
625,131.7368421,131.7368421,131.7368421,118.7894737,118.7894737,118.7894737,299.7894737,299.7894737,299.7894737,206.6842105,206.6842105,206.6842105,200.2105263,200.2105263,200.2105263,216.5263158,216.5263158,216.5263158
626,161.3684211,161.3684211,161.3684211,96.84210526,96.84210526,96.84210526,308.8421053,308.8421053,308.8421053,200.1052632,200.1052632,200.1052632,170.2105263,170.2105263,170.2105263,215.8947368,215.8947368,215.8947368
627,203.3157895,203.3157895,203.3157895,86.47368421,86.47368421,86.47368421,266.3684211,266.3684211,266.3684211,221.8947368,221.8947368,221.8947368,142.8421053,142.8421053,142.8421053,166.9473684,166.9473684,166.9473684
628,174.7368421,174.7368421,174.7368421,96.05263158,96.05263158,96.05263158,328.8947368,328.8947368,328.8947368,210.1052632,210.1052632,210.1052632,178.8947368,178.8947368,178.8947368,170.4210526,170.4210526,170.4210526
629,91.47368421,91.47368421,91.47368421,96.73684211,96.73684211,96.73684211,308.4210526,308.4210526,308.4210526,177.1052632,177.1052632,177.1052632,227.8421053,227.8421053,227.8421053,196.7368421,196.7368421,196.7368421
630,112.5263158,112.5263158,112.5263158,113.4210526,113.4210526,113.4210526,307.4736842,307.4736842,307.4736842,192.3157895,192.3157895,192.3157895,274.8947368,274.8947368,274.8947368,223.7894737,223.7894737,223.7894737
631,139.2631579,139.2631579,139.2631579,95.63157895,95.63157895,95.63157895,258.7368421,258.7368421,258.7368421,162.5789474,162.5789474,162.5789474,176.8947368,176.8947368,176.8947368,204.8947368,204.8947368,204.8947368
632,183.3157895,183.3157895,183.3157895,78.42105263,78.42105263,78.42105263,303.5789474,303.5789474,303.5789474,184.5789474,184.5789474,184.5789474,172.4210526,172.4210526,172.4210526,175.3157895,175.3157895,175.3157895
633,167.6315789,167.6315789,167.6315789,96.15789474,96.15789474,96.15789474,349.3684211,349.3684211,349.3684211,214.5789474,214.5789474,214.5789474,177.5263158,177.5263158,177.5263158,178.4210526,178.4210526,178.4210526
634,171.1578947,171.1578947,171.1578947,135,135,135,251.2631579,251.2631579,251.2631579,136.8421053,136.8421053,136.8421053,111.1052632,111.1052632,111.1052632,226.4210526,226.4210526,226.4210526
635,171.4210526,171.4210526,171.4210526,76.10526316,76.10526316,76.10526316,195.6842105,195.6842105,195.6842105,149.0526316,149.0526316,149.0526316,169.1578947,169.1578947,169.1578947,206.1052632,206.1052632,206.1052632
636,84.10526316,84.10526316,84.10526316,146.5263158,146.5263158,146.5263158,283.5263158,283.5263158,283.5263158,139.9473684,139.9473684,139.9473684,190.9473684,190.9473684,190.9473684,185.2105263,185.2105263,185.2105263
637,154.3157895,154.3157895,154.3157895,82.84210526,82.84210526,82.84210526,167.0526316,167.0526316,167.0526316,184.3684211,184.3684211,184.3684211,184.3157895,184.3157895,184.3157895,252.4210526,252.4210526,252.4210526
638,151.3684211,151.3684211,151.3684211,71.63157895,71.63157895,71.63157895,132.8947368,132.8947368,132.8947368,213.1052632,213.1052632,213.1052632,198.2105263,198.2105263,198.2105263,158.2105263,158.2105263,158.2105263
639,195.3684211,195.3684211,195.3684211,115.8421053,115.8421053,115.8421053,200.4736842,200.4736842,200.4736842,144.3157895,144.3157895,144.3157895,157.5263158,157.5263158,157.5263158,201.3157895,201.3157895,201.3157895
640,129.7368421,129.7368421,129.7368421,80.10526316,80.10526316,80.10526316,130.4210526,130.4210526,130.4210526,196.8421053,196.8421053,196.8421053,125,125,125,269.5789474,269.5789474,269.5789474
641,103.7368421,103.7368421,103.7368421,92.84210526,92.84210526,92.84210526,179.1578947,179.1578947,179.1578947,193.6315789,193.6315789,193.6315789,187.2105263,187.2105263,187.2105263,210.3684211,210.3684211,210.3684211
642,120.1052632,120.1052632,120.1052632,57.94736842,57.94736842,57.94736842,212.7894737,212.7894737,212.7894737,274.3684211,274.3684211,274.3684211,167.4736842,167.4736842,167.4736842,175,175,175
643,120.4210526,120.4210526,120.4210526,82.73684211,82.73684211,82.73684211,150.4736842,150.4736842,150.4736842,237.4210526,237.4210526,237.4210526,198.4736842,198.4736842,198.4736842,283.8947368,283.8947368,283.8947368
644,156.5789474,156.5789474,156.5789474,91.05263158,91.05263158,91.05263158,243.3157895,243.3157895,243.3157895,252.4210526,252.4210526,252.4210526,228.5263158,228.5263158,228.5263158,217.7894737,217.7894737,217.7894737
645,161.1578947,161.1578947,161.1578947,89.78947368,89.78947368,89.78947368,168.5789474,168.5789474,168.5789474,223.8421053,223.8421053,223.8421053,180.3157895,180.3157895,180.3157895,216.2105263,216.2105263,216.2105263
646,159.3684211,159.3684211,159.3684211,94.47368421,94.47368421,94.47368421,202.5263158,202.5263158,202.5263158,230.4736842,230.4736842,230.4736842,164.6842105,164.6842105,164.6842105,220.8947368,220.8947368,220.8947368
647,150.8947368,150.8947368,150.8947368,95.94736842,95.94736842,95.94736842,202.4210526,202.4210526,202.4210526,182.0526316,182.0526316,182.0526316,243,243,243,205.4736842,205.4736842,205.4736842
648,200.1578947,200.1578947,200.1578947,98.63157895,98.63157895,98.63157895,208,208,208,240.7894737,240.7894737,240.7894737,256.3684211,256.3684211,256.3684211,229.6842105,229.6842105,229.6842105
649,193.1052632,193.1052632,193.1052632,88.05263158,88.05263158,88.05263158,261.1052632,261.1052632,261.1052632,222,222,222,199.1052632,199.1052632,199.1052632,209.1578947,209.1578947,209.1578947
650,176.3157895,176.3157895,176.3157895,63.21052632,63.21052632,63.21052632,294.8421053,294.8421053,294.8421053,232.1578947,232.1578947,232.1578947,178.7894737,178.7894737,178.7894737,195.1578947,195.1578947,195.1578947
651,182.6315789,182.6315789,182.6315789,121.3684211,121.3684211,121.3684211,368.7368421,368.7368421,368.7368421,303.2631579,303.2631579,303.2631579,183.1578947,183.1578947,183.1578947,214.2631579,214.2631579,214.2631579
652,187.8947368,187.8947368,187.8947368,84.05263158,84.05263158,84.05263158,232.3157895,232.3157895,232.3157895,185.6842105,185.6842105,185.6842105,137.0526316,137.0526316,137.0526316,222.8421053,222.8421053,222.8421053
653,220.4210526,220.4210526,220.4210526,91.05263158,91.05263158,91.05263158,370.5263158,370.5263158,370.5263158,193.3157895,193.3157895,193.3157895,178.5263158,178.5263158,178.5263158,234.8421053,234.8421053,234.8421053
654,181.4736842,181.4736842,181.4736842,103.5263158,103.5263158,103.5263158,240.7368421,240.7368421,240.7368421,217.3157895,217.3157895,217.3157895,167,167,167,228.8421053,228.8421053,228.8421053
655,165.8947368,165.8947368,165.8947368,112.4736842,112.4736842,112.4736842,225.1052632,225.1052632,225.1052632,163.4736842,163.4736842,163.4736842,160.7368421,160.7368421,160.7368421,217.5263158,217.5263158,217.5263158
656,177.3684211,177.3684211,177.3684211,78.94736842,78.94736842,78.94736842,277.3684211,277.3684211,277.3684211,181.7894737,181.7894737,181.7894737,148.6315789,148.6315789,148.6315789,207.3684211,207.3684211,207.3684211
657,241.3684211,241.3684211,241.3684211,110.1052632,110.1052632,110.1052632,247.5263158,247.5263158,247.5263158,183.2105263,183.2105263,183.2105263,157.2105263,157.2105263,157.2105263,265.7368421,265.7368421,265.7368421
658,151.5263158,151.5263158,151.5263158,103.3684211,103.3684211,103.3684211,170.1052632,170.1052632,170.1052632,151.5789474,151.5789474,151.5789474,146.1052632,146.1052632,146.1052632,211.1052632,211.1052632,211.1052632
659,196.4210526,196.4210526,196.4210526,120.3684211,120.3684211,120.3684211,209.7894737,209.7894737,209.7894737,124.5263158,124.5263158,124.5263158,96.31578947,96.31578947,96.31578947,246.1578947,246.1578947,246.1578947
660,174.9473684,174.9473684,174.9473684,90.89473684,90.89473684,90.89473684,208.7368421,208.7368421,208.7368421,161.1052632,161.1052632,161.1052632,147,147,147,274.0526316,274.0526316,274.0526316
661,183.7368421,183.7368421,183.7368421,79.21052632,79.21052632,79.21052632,261,261,261,117.7368421,117.7368421,117.7368421,70.52631579,70.52631579,70.52631579,218.6842105,218.6842105,218.6842105
662,173.9473684,173.9473684,173.9473684,95.26315789,95.26315789,95.26315789,265.2105263,265.2105263,265.2105263,173.6842105,173.6842105,173.6842105,122.7368421,122.7368421,122.7368421,180.6842105,180.6842105,180.6842105
663,139,139,139,86.05263158,86.05263158,86.05263158,198.7368421,198.7368421,198.7368421,196.7368421,196.7368421,196.7368421,107.8421053,107.8421053,107.8421053,230.7894737,230.7894737,230.7894737
664,191.5789474,191.5789474,191.5789474,82.84210526,82.84210526,82.84210526,67.05263158,67.05263158,67.05263158,137.1578947,137.1578947,137.1578947,189.4210526,189.4210526,189.4210526,335.3684211,335.3684211,335.3684211
665,186.2105263,186.2105263,186.2105263,75.42105263,75.42105263,75.42105263,172.5789474,172.5789474,172.5789474,126.1052632,126.1052632,126.1052632,171.3157895,171.3157895,171.3157895,238.9473684,238.9473684,238.9473684
666,114.7368421,114.7368421,114.7368421,95.73684211,95.73684211,95.73684211,147.6315789,147.6315789,147.6315789,130.0526316,130.0526316,130.0526316,191.4736842,191.4736842,191.4736842,220.2105263,220.2105263,220.2105263
667,146.1578947,146.1578947,146.1578947,118.2105263,118.2105263,118.2105263,138.8947368,138.8947368,138.8947368,144.6315789,144.6315789,144.6315789,183.7368421,183.7368421,183.7368421,177.4736842,177.4736842,177.4736842
668,131,131,131,88.31578947,88.31578947,88.31578947,165.1052632,165.1052632,165.1052632,179.4736842,179.4736842,179.4736842,182.7368421,182.7368421,182.7368421,235.6842105,235.6842105,235.6842105
669,167.3157895,167.3157895,167.3157895,104.5263158,104.5263158,104.5263158,109.6842105,109.6842105,109.6842105,164.1052632,164.1052632,164.1052632,220.6842105,220.6842105,220.6842105,196.8947368,196.8947368,196.8947368
670,199.5789474,199.5789474,199.5789474,75.78947368,75.78947368,75.78947368,205.8947368,205.8947368,205.8947368,155.4736842,155.4736842,155.4736842,182.1578947,182.1578947,182.1578947,265.5789474,265.5789474,265.5789474
671,149.5789474,149.5789474,149.5789474,96.47368421,96.47368421,96.47368421,234.2105263,234.2105263,234.2105263,223.2631579,223.2631579,223.2631579,189.3684211,189.3684211,189.3684211,199.4736842,199.4736842,199.4736842
672,201.8947368,201.8947368,201.8947368,86.21052632,86.21052632,86.21052632,214.6315789,214.6315789,214.6315789,206.2105263,206.2105263,206.2105263,234.0526316,234.0526316,234.0526316,283.7894737,283.7894737,283.7894737
673,174.2631579,174.2631579,174.2631579,69.89473684,69.89473684,69.89473684,185.5263158,185.5263158,185.5263158,161.1578947,161.1578947,161.1578947,227.0526316,227.0526316,227.0526316,241.5789474,241.5789474,241.5789474
674,145.7368421,145.7368421,145.7368421,95.84210526,95.84210526,95.84210526,239.5263158,239.5263158,239.5263158,138.2631579,138.2631579,138.2631579,183.7894737,183.7894737,183.7894737,237.8421053,237.8421053,237.8421053
675,182.4736842,182.4736842,182.4736842,111.3157895,111.3157895,111.3157895,212.8421053,212.8421053,212.8421053,197.4210526,197.4210526,197.4210526,196.2105263,196.2105263,196.2105263,231.2631579,231.2631579,231.2631579
676,155.9473684,155.9473684,155.9473684,101.1578947,101.1578947,101.1578947,140.3684211,140.3684211,140.3684211,191,191,191,222.3157895,222.3157895,222.3157895,272.3157895,272.3157895,272.3157895
677,192.0526316,192.0526316,192.0526316,73.15789474,73.15789474,73.15789474,176.6315789,176.6315789,176.6315789,202.7368421,202.7368421,202.7368421,223.4210526,223.4210526,223.4210526,263.2105263,263.2105263,263.2105263
678,166.8421053,166.8421053,166.8421053,70.73684211,70.73684211,70.73684211,209.8421053,209.8421053,209.8421053,243.1052632,243.1052632,243.1052632,199.9473684,199.9473684,199.9473684,242.0526316,242.0526316,242.0526316
679,195.1052632,195.1052632,195.1052632,30.89473684,30.89473684,30.89473684,196.7368421,196.7368421,196.7368421,186.3684211,186.3684211,186.3684211,227,227,227,219.5789474,219.5789474,219.5789474
680,209.8421053,209.8421053,209.8421053,69.94736842,69.94736842,69.94736842,236.0526316,236.0526316,236.0526316,198.2105263,198.2105263,198.2105263,182.2105263,182.2105263,182.2105263,285.0526316,285.0526316,285.0526316
681,113.3684211,113.3684211,113.3684211,59.94736842,59.94736842,59.94736842,220.1052632,220.1052632,220.1052632,195.5789474,195.5789474,195.5789474,231.6842105,231.6842105,231.6842105,218.8421053,218.8421053,218.8421053
682,142.5263158,142.5263158,142.5263158,72.68421053,72.68421053,72.68421053,267.4736842,267.4736842,267.4736842,224.3684211,224.3684211,224.3684211,215.6315789,215.6315789,215.6315789,261.0526316,261.0526316,261.0526316
